Datetime;Resolution code;aFRR BE +;mFRR BE SA +;mFRR BE DA +;aFRR BE -;mFRR BE SA -;mFRR BE DA -
2026-03-02T20:15:00+01:00;PT15M;16.86;0.0;0.0;1.03;0.0;0.0
2026-03-02T20:00:00+01:00;PT15M;0.001;0.0;0.0;1.748;0.0;0.0
2026-03-02T19:45:00+01:00;PT15M;4.63;97.0;0.0;0.42;0.0;0.0
2026-03-02T19:30:00+01:00;PT15M;0.0;97.0;0.0;0.244;0.0;0.0
2026-03-02T19:15:00+01:00;PT15M;0.0;168.0;0.0;0.158;0.0;0.0
2026-03-02T19:00:00+01:00;PT15M;1.202;153.0;0.0;0.014;0.0;0.0
2026-03-02T18:45:00+01:00;PT15M;10.615;95.0;0.0;0.0;0.0;0.0
2026-03-02T18:30:00+01:00;PT15M;25.934;0.0;0.0;0.0;0.0;0.0
2026-03-02T18:15:00+01:00;PT15M;2.333;0.0;0.0;0.0;0.0;0.0
2026-03-02T18:00:00+01:00;PT15M;1.472;0.0;0.0;0.0;0.0;0.0
2026-03-02T17:45:00+01:00;PT15M;0.812;0.0;0.0;0.0;0.0;0.0
2026-03-02T17:30:00+01:00;PT15M;37.585;0.0;0.0;0.0;0.0;0.0
2026-03-02T17:15:00+01:00;PT15M;37.853;0.0;0.0;0.0;0.0;0.0
2026-03-02T17:00:00+01:00;PT15M;10.751;0.0;0.0;0.003;0.0;0.0
2026-03-02T16:45:00+01:00;PT15M;10.802;0.0;0.0;0.0;0.0;0.0
2026-03-02T16:30:00+01:00;PT15M;9.927;0.0;0.0;0.039;0.0;0.0
2026-03-02T16:15:00+01:00;PT15M;0.001;0.0;0.0;0.036;0.0;0.0
2026-03-02T16:00:00+01:00;PT15M;0.285;0.0;0.0;0.062;0.0;0.0
2026-03-02T15:45:00+01:00;PT15M;0.004;0.0;0.0;0.01;0.0;0.0
2026-03-02T15:30:00+01:00;PT15M;0.023;0.0;0.0;0.0;0.0;0.0
2026-03-02T15:15:00+01:00;PT15M;0.0;0.0;0.0;0.244;0.0;0.0
2026-03-02T15:00:00+01:00;PT15M;0.0;0.0;0.0;0.611;0.0;0.0
2026-03-02T14:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-03-02T14:30:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-03-02T14:15:00+01:00;PT15M;0.0;0.0;0.0;0.256;0.0;0.0
2026-03-02T14:00:00+01:00;PT15M;0.004;0.0;0.0;2.074;0.0;0.0
2026-03-02T13:45:00+01:00;PT15M;0.011;0.0;0.0;0.405;0.0;0.0
2026-03-02T13:30:00+01:00;PT15M;0.079;0.0;0.0;0.072;0.0;0.0
2026-03-02T13:15:00+01:00;PT15M;0.002;0.0;0.0;0.184;0.0;0.0
2026-03-02T13:00:00+01:00;PT15M;0.001;0.0;0.0;0.007;0.0;0.0
2026-03-02T12:45:00+01:00;PT15M;0.0;0.0;0.0;0.147;0.0;0.0
2026-03-02T12:30:00+01:00;PT15M;0.001;0.0;0.0;0.56;0.0;0.0
2026-03-02T12:15:00+01:00;PT15M;0.19;0.0;0.0;6.35;0.0;0.0
2026-03-02T12:00:00+01:00;PT15M;0.156;0.0;0.0;0.823;0.0;0.0
2026-03-02T11:45:00+01:00;PT15M;5.732;0.0;0.0;4.637;0.0;0.0
2026-03-02T11:30:00+01:00;PT15M;36.143;0.0;0.0;10.564;0.0;0.0
2026-03-02T11:15:00+01:00;PT15M;53.263;0.0;0.0;10.146;0.0;0.0
2026-03-02T11:00:00+01:00;PT15M;57.346;0.0;0.0;3.225;0.0;0.0
2026-03-02T10:45:00+01:00;PT15M;0.001;0.0;0.0;24.533;0.0;0.0
2026-03-02T10:30:00+01:00;PT15M;18.05;0.0;0.0;6.502;0.0;0.0
2026-03-02T10:15:00+01:00;PT15M;21.051;0.0;0.0;7.089;0.0;0.0
2026-03-02T10:00:00+01:00;PT15M;31.63;0.0;0.0;9.875;0.0;0.0
2026-03-02T09:45:00+01:00;PT15M;3.372;0.0;0.0;1.892;0.0;0.0
2026-03-02T09:30:00+01:00;PT15M;3.467;100.0;0.0;7.842;0.0;0.0
2026-03-02T09:15:00+01:00;PT15M;27.233;0.0;0.0;0.005;0.0;0.0
2026-03-02T09:00:00+01:00;PT15M;43.283;0.0;0.0;0.0;0.0;0.0
2026-03-02T08:45:00+01:00;PT15M;3.535;0.0;0.0;1.614;0.0;0.0
2026-03-02T08:30:00+01:00;PT15M;4.899;0.0;0.0;0.618;0.0;0.0
2026-03-02T08:15:00+01:00;PT15M;0.022;0.0;0.0;8.081;0.0;0.0
2026-03-02T08:00:00+01:00;PT15M;6.714;0.0;0.0;7.295;0.0;0.0
2026-03-02T07:45:00+01:00;PT15M;0.003;0.0;0.0;0.028;0.0;0.0
2026-03-02T07:30:00+01:00;PT15M;0.0;0.0;0.0;0.01;0.0;0.0
2026-03-02T07:15:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-03-02T07:00:00+01:00;PT15M;0.0;0.0;0.0;4.958;0.0;0.0
2026-03-02T06:45:00+01:00;PT15M;0.83;0.0;0.0;0.0;0.0;0.0
2026-03-02T06:30:00+01:00;PT15M;0.0;0.0;0.0;0.141;0.0;0.0
2026-03-02T06:15:00+01:00;PT15M;4.68;0.0;0.0;0.0;0.0;0.0
2026-03-02T06:00:00+01:00;PT15M;0.074;0.0;0.0;0.328;0.0;0.0
2026-03-02T05:45:00+01:00;PT15M;2.925;0.0;0.0;39.883;0.0;0.0
2026-03-02T05:30:00+01:00;PT15M;3.726;0.0;0.0;50.136;0.0;0.0
2026-03-02T05:15:00+01:00;PT15M;9.24;0.0;0.0;50.721;0.0;0.0
2026-03-02T05:00:00+01:00;PT15M;0.583;0.0;0.0;27.693;0.0;0.0
2026-03-02T04:45:00+01:00;PT15M;0.0;0.0;0.0;15.47;0.0;0.0
2026-03-02T04:30:00+01:00;PT15M;2.643;0.0;0.0;5.491;0.0;0.0
2026-03-02T04:15:00+01:00;PT15M;0.255;0.0;0.0;8.952;0.0;0.0
2026-03-02T04:00:00+01:00;PT15M;0.285;0.0;0.0;11.84;0.0;0.0
2026-03-02T03:45:00+01:00;PT15M;0.0;0.0;0.0;15.22;0.0;0.0
2026-03-02T03:30:00+01:00;PT15M;0.0;0.0;0.0;17.474;0.0;0.0
2026-03-02T03:15:00+01:00;PT15M;0.014;0.0;0.0;10.581;0.0;0.0
2026-03-02T03:00:00+01:00;PT15M;2.969;0.0;0.0;15.635;0.0;0.0
2026-03-02T02:45:00+01:00;PT15M;1.632;0.0;0.0;23.444;0.0;0.0
2026-03-02T02:30:00+01:00;PT15M;0.834;0.0;0.0;36.865;0.0;0.0
2026-03-02T02:15:00+01:00;PT15M;1.183;0.0;0.0;37.467;0.0;0.0
2026-03-02T02:00:00+01:00;PT15M;11.324;0.0;0.0;39.389;0.0;0.0
2026-03-02T01:45:00+01:00;PT15M;6.402;0.0;0.0;50.142;0.0;0.0
2026-03-02T01:30:00+01:00;PT15M;2.068;0.0;0.0;38.021;0.0;0.0
2026-03-02T01:15:00+01:00;PT15M;0.0;0.0;0.0;47.31;0.0;0.0
2026-03-02T01:00:00+01:00;PT15M;6.923;0.0;0.0;27.432;0.0;0.0
2026-03-02T00:45:00+01:00;PT15M;20.423;0.0;0.0;44.645;0.0;0.0
2026-03-02T00:30:00+01:00;PT15M;3.372;0.0;0.0;42.558;0.0;0.0
2026-03-02T00:15:00+01:00;PT15M;1.393;0.0;0.0;9.793;0.0;0.0
2026-03-02T00:00:00+01:00;PT15M;31.882;0.0;0.0;46.825;0.0;0.0
2026-03-01T23:45:00+01:00;PT15M;0.0;0.0;0.0;7.859;0.0;0.0
2026-03-01T23:30:00+01:00;PT15M;0.0;0.0;0.0;1.777;0.0;0.0
2026-03-01T23:15:00+01:00;PT15M;0.0;0.0;0.0;24.649;0.0;0.0
2026-03-01T23:00:00+01:00;PT15M;0.0;0.0;0.0;2.119;0.0;0.0
2026-03-01T22:45:00+01:00;PT15M;0.0;0.0;0.0;39.506;0.0;0.0
2026-03-01T22:30:00+01:00;PT15M;0.002;0.0;0.0;34.718;0.0;0.0
2026-03-01T22:15:00+01:00;PT15M;0.005;0.0;0.0;23.224;0.0;0.0
2026-03-01T22:00:00+01:00;PT15M;0.3;0.0;0.0;16.164;0.0;0.0
2026-03-01T21:45:00+01:00;PT15M;0.016;0.0;0.0;2.204;0.0;0.0
2026-03-01T21:30:00+01:00;PT15M;0.011;0.0;0.0;4.223;0.0;0.0
2026-03-01T21:15:00+01:00;PT15M;4.833;0.0;0.0;2.672;0.0;0.0
2026-03-01T21:00:00+01:00;PT15M;0.004;0.0;0.0;0.183;0.0;0.0
2026-03-01T20:45:00+01:00;PT15M;7.307;0.0;0.0;5.106;0.0;0.0
2026-03-01T20:30:00+01:00;PT15M;8.305;0.0;0.0;1.281;0.0;0.0
2026-03-01T20:15:00+01:00;PT15M;29.726;0.0;0.0;0.053;0.0;0.0
2026-03-01T20:00:00+01:00;PT15M;33.595;0.0;0.0;0.0;0.0;0.0
2026-03-01T19:45:00+01:00;PT15M;33.319;0.0;0.0;0.039;0.0;0.0
2026-03-01T19:30:00+01:00;PT15M;23.714;0.0;0.0;0.0;0.0;0.0
2026-03-01T19:15:00+01:00;PT15M;15.389;0.0;0.0;0.018;0.0;0.0
2026-03-01T19:00:00+01:00;PT15M;32.005;0.0;0.0;0.0;0.0;0.0
2026-03-01T18:45:00+01:00;PT15M;11.569;0.0;0.0;0.0;0.0;0.0
2026-03-01T18:30:00+01:00;PT15M;16.777;0.0;0.0;0.0;0.0;0.0
2026-03-01T18:15:00+01:00;PT15M;57.83;0.0;0.0;0.0;0.0;0.0
2026-03-01T18:00:00+01:00;PT15M;33.96;0.0;0.0;0.0;0.0;0.0
2026-03-01T17:45:00+01:00;PT15M;14.329;0.0;0.0;0.0;0.0;0.0
2026-03-01T17:30:00+01:00;PT15M;10.628;0.0;0.0;0.011;0.0;0.0
2026-03-01T17:15:00+01:00;PT15M;19.303;0.0;0.0;0.001;0.0;0.0
2026-03-01T17:00:00+01:00;PT15M;29.436;0.0;0.0;0.0;0.0;0.0
2026-03-01T16:45:00+01:00;PT15M;19.855;0.0;0.0;0.0;0.0;0.0
2026-03-01T16:30:00+01:00;PT15M;13.721;0.0;0.0;0.0;0.0;0.0
2026-03-01T16:15:00+01:00;PT15M;0.973;0.0;0.0;2.905;0.0;0.0
2026-03-01T16:00:00+01:00;PT15M;3.572;0.0;0.0;0.0;0.0;0.0
2026-03-01T15:45:00+01:00;PT15M;0.002;0.0;0.0;0.0;0.0;0.0
2026-03-01T15:30:00+01:00;PT15M;0.181;0.0;0.0;1.818;0.0;0.0
2026-03-01T15:15:00+01:00;PT15M;0.563;0.0;0.0;6.84;0.0;0.0
2026-03-01T15:00:00+01:00;PT15M;0.013;0.0;0.0;1.104;0.0;0.0
2026-03-01T14:45:00+01:00;PT15M;0.027;0.0;0.0;0.011;33.0;0.0
2026-03-01T14:30:00+01:00;PT15M;0.001;0.0;0.0;1.348;34.0;0.0
2026-03-01T14:15:00+01:00;PT15M;0.0;0.0;0.0;2.48;0.0;0.0
2026-03-01T14:00:00+01:00;PT15M;0.0;0.0;0.0;4.518;0.0;0.0
2026-03-01T13:45:00+01:00;PT15M;0.0;0.0;0.0;1.868;0.0;0.0
2026-03-01T13:30:00+01:00;PT15M;0.0;0.0;0.0;0.02;0.0;0.0
2026-03-01T13:15:00+01:00;PT15M;0.0;0.0;0.0;2.573;0.0;0.0
2026-03-01T13:00:00+01:00;PT15M;0.001;0.0;0.0;0.833;0.0;0.0
2026-03-01T12:45:00+01:00;PT15M;0.0;0.0;0.0;0.025;0.0;0.0
2026-03-01T12:30:00+01:00;PT15M;0.033;0.0;0.0;0.024;0.0;0.0
2026-03-01T12:15:00+01:00;PT15M;0.007;0.0;0.0;3.222;0.0;0.0
2026-03-01T12:00:00+01:00;PT15M;0.012;0.0;0.0;0.44;0.0;0.0
2026-03-01T11:45:00+01:00;PT15M;0.0;0.0;0.0;15.546;0.0;0.0
2026-03-01T11:30:00+01:00;PT15M;0.0;0.0;0.0;8.204;0.0;0.0
2026-03-01T11:15:00+01:00;PT15M;2.779;0.0;0.0;0.058;0.0;0.0
2026-03-01T11:00:00+01:00;PT15M;0.284;0.0;0.0;0.0;17.0;0.0
2026-03-01T10:45:00+01:00;PT15M;0.0;0.0;0.0;9.984;13.0;0.0
2026-03-01T10:30:00+01:00;PT15M;0.0;0.0;0.0;17.437;0.0;0.0
2026-03-01T10:15:00+01:00;PT15M;0.0;0.0;0.0;27.06;0.0;0.0
2026-03-01T10:00:00+01:00;PT15M;0.006;0.0;0.0;9.824;0.0;0.0
2026-03-01T09:45:00+01:00;PT15M;0.0;0.0;0.0;3.789;0.0;0.0
2026-03-01T09:30:00+01:00;PT15M;18.902;0.0;0.0;0.979;0.0;0.0
2026-03-01T09:15:00+01:00;PT15M;46.666;0.0;0.0;0.0;0.0;0.0
2026-03-01T09:00:00+01:00;PT15M;76.012;0.0;0.0;0.0;0.0;0.0
2026-03-01T08:45:00+01:00;PT15M;10.439;0.0;0.0;0.0;0.0;0.0
2026-03-01T08:30:00+01:00;PT15M;0.377;0.0;0.0;0.936;0.0;0.0
2026-03-01T08:15:00+01:00;PT15M;6.87;0.0;0.0;0.424;0.0;0.0
2026-03-01T08:00:00+01:00;PT15M;27.174;0.0;0.0;0.059;0.0;100.0
2026-03-01T07:45:00+01:00;PT15M;31.817;0.0;0.0;0.494;0.0;100.0
2026-03-01T07:30:00+01:00;PT15M;0.0;0.0;0.0;1.342;0.0;0.0
2026-03-01T07:15:00+01:00;PT15M;0.0;0.0;0.0;1.229;0.0;0.0
2026-03-01T07:00:00+01:00;PT15M;0.002;0.0;0.0;0.252;0.0;0.0
2026-03-01T06:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-03-01T06:30:00+01:00;PT15M;20.916;0.0;0.0;0.0;0.0;0.0
2026-03-01T06:15:00+01:00;PT15M;47.494;0.0;0.0;0.0;0.0;0.0
2026-03-01T06:00:00+01:00;PT15M;0.039;0.0;0.0;0.0;0.0;0.0
2026-03-01T05:45:00+01:00;PT15M;0.0;0.0;0.0;20.961;0.0;0.0
2026-03-01T05:30:00+01:00;PT15M;0.233;0.0;0.0;17.258;0.0;0.0
2026-03-01T05:15:00+01:00;PT15M;0.0;0.0;0.0;4.892;0.0;0.0
2026-03-01T05:00:00+01:00;PT15M;0.001;0.0;0.0;1.429;0.0;0.0
2026-03-01T04:45:00+01:00;PT15M;2.74;0.0;0.0;0.04;0.0;0.0
2026-03-01T04:30:00+01:00;PT15M;0.005;0.0;0.0;2.055;0.0;0.0
2026-03-01T04:15:00+01:00;PT15M;4.221;0.0;0.0;1.225;0.0;0.0
2026-03-01T04:00:00+01:00;PT15M;1.86;0.0;0.0;0.0;0.0;0.0
2026-03-01T03:45:00+01:00;PT15M;1.448;0.0;0.0;0.0;0.0;0.0
2026-03-01T03:30:00+01:00;PT15M;23.264;0.0;0.0;0.0;0.0;0.0
2026-03-01T03:15:00+01:00;PT15M;42.892;0.0;0.0;0.0;0.0;0.0
2026-03-01T03:00:00+01:00;PT15M;10.828;0.0;0.0;0.273;0.0;0.0
2026-03-01T02:45:00+01:00;PT15M;0.0;0.0;0.0;4.039;0.0;0.0
2026-03-01T02:30:00+01:00;PT15M;0.0;0.0;0.0;1.085;0.0;0.0
2026-03-01T02:15:00+01:00;PT15M;0.0;0.0;0.0;32.504;0.0;0.0
2026-03-01T02:00:00+01:00;PT15M;0.0;0.0;0.0;19.994;0.0;0.0
2026-03-01T01:45:00+01:00;PT15M;0.0;0.0;0.0;9.964;0.0;0.0
2026-03-01T01:30:00+01:00;PT15M;0.036;0.0;0.0;2.619;0.0;0.0
2026-03-01T01:15:00+01:00;PT15M;0.0;0.0;0.0;30.617;0.0;0.0
2026-03-01T01:00:00+01:00;PT15M;0.0;0.0;0.0;5.195;0.0;0.0
2026-03-01T00:45:00+01:00;PT15M;0.0;0.0;0.0;8.545;0.0;0.0
2026-03-01T00:30:00+01:00;PT15M;0.107;0.0;0.0;1.16;0.0;0.0
2026-03-01T00:15:00+01:00;PT15M;0.0;0.0;0.0;4.3;0.0;0.0
2026-03-01T00:00:00+01:00;PT15M;0.0;0.0;0.0;0.484;0.0;0.0
2026-02-28T23:45:00+01:00;PT15M;0.7;0.0;0.0;0.023;0.0;0.0
2026-02-28T23:30:00+01:00;PT15M;17.899;0.0;0.0;0.007;1.0;0.0
2026-02-28T23:15:00+01:00;PT15M;46.205;0.0;0.0;0.012;0.0;0.0
2026-02-28T23:00:00+01:00;PT15M;0.0;0.0;0.0;0.13;0.0;0.0
2026-02-28T22:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-28T22:30:00+01:00;PT15M;0.0;0.0;0.0;0.065;0.0;0.0
2026-02-28T22:15:00+01:00;PT15M;0.0;0.0;0.0;5.717;0.0;0.0
2026-02-28T22:00:00+01:00;PT15M;5.885;0.0;0.0;8.526;0.0;0.0
2026-02-28T21:45:00+01:00;PT15M;0.0;0.0;0.0;6.934;0.0;0.0
2026-02-28T21:30:00+01:00;PT15M;0.039;0.0;0.0;1.972;0.0;0.0
2026-02-28T21:15:00+01:00;PT15M;0.043;75.0;0.0;26.532;0.0;0.0
2026-02-28T21:00:00+01:00;PT15M;20.325;0.0;0.0;2.703;0.0;0.0
2026-02-28T20:45:00+01:00;PT15M;0.02;0.0;0.0;43.405;0.0;0.0
2026-02-28T20:30:00+01:00;PT15M;13.241;0.0;0.0;36.472;0.0;0.0
2026-02-28T20:15:00+01:00;PT15M;0.0;0.0;0.0;20.733;0.0;0.0
2026-02-28T20:00:00+01:00;PT15M;0.0;0.0;0.0;1.771;0.0;0.0
2026-02-28T19:45:00+01:00;PT15M;42.455;0.0;0.0;3.396;0.0;0.0
2026-02-28T19:30:00+01:00;PT15M;3.948;100.0;0.0;18.062;0.0;0.0
2026-02-28T19:15:00+01:00;PT15M;19.574;150.0;0.0;17.061;0.0;0.0
2026-02-28T19:00:00+01:00;PT15M;87.798;0.0;0.0;0.0;0.0;0.0
2026-02-28T18:45:00+01:00;PT15M;0.001;80.0;0.0;2.729;0.0;0.0
2026-02-28T18:30:00+01:00;PT15M;0.004;107.0;0.0;6.509;0.0;0.0
2026-02-28T18:15:00+01:00;PT15M;8.746;66.0;0.0;0.0;0.0;0.0
2026-02-28T18:00:00+01:00;PT15M;13.58;0.0;0.0;0.0;0.0;0.0
2026-02-28T17:45:00+01:00;PT15M;105.759;0.0;0.0;0.0;0.0;0.0
2026-02-28T17:30:00+01:00;PT15M;125.303;0.0;0.0;0.0;57.0;0.0
2026-02-28T17:15:00+01:00;PT15M;92.829;0.0;0.0;0.0;0.0;0.0
2026-02-28T17:00:00+01:00;PT15M;20.725;0.0;0.0;0.0;0.0;0.0
2026-02-28T16:45:00+01:00;PT15M;0.031;0.0;0.0;0.0;0.0;0.0
2026-02-28T16:30:00+01:00;PT15M;0.0;0.0;0.0;1.379;0.0;0.0
2026-02-28T16:15:00+01:00;PT15M;0.0;0.0;0.0;10.231;0.0;0.0
2026-02-28T16:00:00+01:00;PT15M;0.0;0.0;0.0;10.379;0.0;0.0
2026-02-28T15:45:00+01:00;PT15M;0.05;0.0;0.0;0.0;0.0;0.0
2026-02-28T15:30:00+01:00;PT15M;0.005;0.0;0.0;0.475;0.0;0.0
2026-02-28T15:15:00+01:00;PT15M;0.0;0.0;0.0;0.426;0.0;0.0
2026-02-28T15:00:00+01:00;PT15M;0.388;0.0;0.0;0.476;0.0;0.0
2026-02-28T14:45:00+01:00;PT15M;0.001;0.0;0.0;0.0;0.0;0.0
2026-02-28T14:30:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-28T14:15:00+01:00;PT15M;0.009;0.0;0.0;0.0;0.0;0.0
2026-02-28T14:00:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-28T13:45:00+01:00;PT15M;0.013;0.0;0.0;0.0;0.0;0.0
2026-02-28T13:30:00+01:00;PT15M;0.161;0.0;0.0;0.0;0.0;0.0
2026-02-28T13:15:00+01:00;PT15M;0.064;0.0;0.0;0.0;0.0;0.0
2026-02-28T13:00:00+01:00;PT15M;0.082;0.0;0.0;4.229;0.0;0.0
2026-02-28T12:45:00+01:00;PT15M;0.0;0.0;0.0;4.222;0.0;0.0
2026-02-28T12:30:00+01:00;PT15M;0.0;0.0;0.0;3.784;0.0;0.0
2026-02-28T12:15:00+01:00;PT15M;0.0;0.0;0.0;0.458;0.0;0.0
2026-02-28T12:00:00+01:00;PT15M;0.0;0.0;0.0;21.549;0.0;0.0
2026-02-28T11:45:00+01:00;PT15M;0.0;0.0;0.0;18.521;0.0;0.0
2026-02-28T11:30:00+01:00;PT15M;0.0;0.0;0.0;6.752;0.0;0.0
2026-02-28T11:15:00+01:00;PT15M;0.0;0.0;0.0;2.627;0.0;0.0
2026-02-28T11:00:00+01:00;PT15M;0.665;0.0;0.0;0.142;0.0;0.0
2026-02-28T10:45:00+01:00;PT15M;0.401;0.0;0.0;0.036;0.0;0.0
2026-02-28T10:30:00+01:00;PT15M;0.011;0.0;0.0;1.181;0.0;0.0
2026-02-28T10:15:00+01:00;PT15M;29.855;0.0;0.0;2.299;0.0;0.0
2026-02-28T10:00:00+01:00;PT15M;19.179;0.0;0.0;0.0;0.0;0.0
2026-02-28T09:45:00+01:00;PT15M;1.5;0.0;0.0;0.0;0.0;0.0
2026-02-28T09:30:00+01:00;PT15M;1.242;0.0;0.0;0.0;0.0;0.0
2026-02-28T09:15:00+01:00;PT15M;15.145;0.0;0.0;0.0;0.0;0.0
2026-02-28T09:00:00+01:00;PT15M;0.995;0.0;0.0;0.0;0.0;0.0
2026-02-28T08:45:00+01:00;PT15M;11.786;0.0;0.0;0.001;24.0;0.0
2026-02-28T08:30:00+01:00;PT15M;0.325;0.0;0.0;0.0;0.0;0.0
2026-02-28T08:15:00+01:00;PT15M;0.628;0.0;0.0;0.0;24.0;0.0
2026-02-28T08:00:00+01:00;PT15M;0.0;0.0;0.0;0.0;12.0;0.0
2026-02-28T07:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;26.0;0.0
2026-02-28T07:30:00+01:00;PT15M;0.0;0.0;0.0;0.0;26.0;0.0
2026-02-28T07:15:00+01:00;PT15M;0.034;0.0;0.0;0.712;26.0;0.0
2026-02-28T07:00:00+01:00;PT15M;0.001;0.0;0.0;0.0;26.0;0.0
2026-02-28T06:45:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-28T06:30:00+01:00;PT15M;0.0;0.0;0.0;0.0;26.0;0.0
2026-02-28T06:15:00+01:00;PT15M;1.268;0.0;0.0;0.0;26.0;0.0
2026-02-28T06:00:00+01:00;PT15M;0.611;0.0;0.0;0.0;26.0;0.0
2026-02-28T05:45:00+01:00;PT15M;0.001;0.0;0.0;0.0;26.0;0.0
2026-02-28T05:30:00+01:00;PT15M;0.032;0.0;0.0;0.0;26.0;0.0
2026-02-28T05:15:00+01:00;PT15M;0.245;0.0;0.0;0.0;26.0;0.0
2026-02-28T05:00:00+01:00;PT15M;0.0;0.0;0.0;0.0;61.0;0.0
2026-02-28T04:45:00+01:00;PT15M;0.086;0.0;0.0;0.232;61.0;0.0
2026-02-28T04:30:00+01:00;PT15M;0.055;0.0;0.0;0.074;61.0;0.0
2026-02-28T04:15:00+01:00;PT15M;0.035;0.0;0.0;0.088;61.0;0.0
2026-02-28T04:00:00+01:00;PT15M;0.045;0.0;0.0;8.686;60.0;0.0
2026-02-28T03:45:00+01:00;PT15M;0.09;0.0;0.0;43.965;6.0;0.0
2026-02-28T03:30:00+01:00;PT15M;0.227;0.0;0.0;62.056;6.0;0.0
2026-02-28T03:15:00+01:00;PT15M;0.0;0.0;0.0;13.979;6.0;0.0
2026-02-28T03:00:00+01:00;PT15M;0.008;0.0;0.0;10.145;6.0;0.0
2026-02-28T02:45:00+01:00;PT15M;0.0;0.0;0.0;45.283;0.0;0.0
2026-02-28T02:30:00+01:00;PT15M;1.168;0.0;0.0;0.0;0.0;0.0
2026-02-28T02:15:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-28T02:00:00+01:00;PT15M;0.07;0.0;0.0;0.0;1.0;0.0
2026-02-28T01:45:00+01:00;PT15M;0.0;0.0;0.0;13.167;0.0;0.0
2026-02-28T01:30:00+01:00;PT15M;0.0;0.0;0.0;29.902;0.0;0.0
2026-02-28T01:15:00+01:00;PT15M;0.0;0.0;0.0;46.793;0.0;0.0
2026-02-28T01:00:00+01:00;PT15M;0.0;0.0;0.0;46.509;0.0;0.0
2026-02-28T00:45:00+01:00;PT15M;0.0;0.0;0.0;27.939;4.0;0.0
2026-02-28T00:30:00+01:00;PT15M;0.286;0.0;0.0;0.0;33.0;0.0
2026-02-28T00:15:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-28T00:00:00+01:00;PT15M;1.484;0.0;0.0;3.727;0.0;0.0
2026-02-27T23:45:00+01:00;PT15M;0.0;0.0;0.0;40.458;31.0;0.0
2026-02-27T23:30:00+01:00;PT15M;0.0;0.0;0.0;16.506;0.0;0.0
2026-02-27T23:15:00+01:00;PT15M;0.003;0.0;0.0;3.719;0.0;0.0
2026-02-27T23:00:00+01:00;PT15M;0.633;0.0;0.0;0.0;22.0;0.0
2026-02-27T22:45:00+01:00;PT15M;0.0;0.0;0.0;7.243;0.0;0.0
2026-02-27T22:30:00+01:00;PT15M;0.303;0.0;0.0;0.005;22.0;0.0
2026-02-27T22:15:00+01:00;PT15M;0.002;0.0;0.0;28.496;22.0;0.0
2026-02-27T22:00:00+01:00;PT15M;0.0;0.0;0.0;6.306;42.0;0.0
2026-02-27T21:45:00+01:00;PT15M;0.0;0.0;0.0;68.838;0.0;0.0
2026-02-27T21:30:00+01:00;PT15M;0.0;0.0;0.0;71.216;0.0;0.0
2026-02-27T21:15:00+01:00;PT15M;0.001;0.0;0.0;82.415;0.0;0.0
2026-02-27T21:00:00+01:00;PT15M;2.18;0.0;0.0;82.087;0.0;0.0
2026-02-27T20:45:00+01:00;PT15M;0.0;0.0;0.0;165.182;0.0;0.0
2026-02-27T20:30:00+01:00;PT15M;0.0;0.0;0.0;100.378;0.0;0.0
2026-02-27T20:15:00+01:00;PT15M;0.0;0.0;0.0;29.505;0.0;0.0
2026-02-27T20:00:00+01:00;PT15M;0.007;0.0;0.0;0.139;0.0;0.0
2026-02-27T19:45:00+01:00;PT15M;0.0;0.0;0.0;0.24;0.0;0.0
2026-02-27T19:30:00+01:00;PT15M;0.115;0.0;0.0;0.0;0.0;0.0
2026-02-27T19:15:00+01:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2026-02-27T19:00:00+01:00;PT15M;0.235;0.0;0.0;0.0;36.0;0.0
2026-02-27T18:45:00+01:00;PT15M;0.0;0.0;0.0;13.053;0.0;0.0
2026-02-27T18:30:00+01:00;PT15M;1.149;0.0;0.0;25.127;0.0;0.0
2026-02-27T18:15:00+01:00;PT15M;1.295;0.0;0.0;5.421;0.0;0.0
2026-02-27T18:00:00+01:00;PT15M;0.0;0.0;0.0;3.819;0.0;0.0
2026-02-27T17:45:00+01:00;PT15M;0.106;0.0;0.0;0.023;0.0;0.0
2026-02-27T17:30:00+01:00;PT15M;0.283;0.0;0.0;0.0;0.0;0.0
2026-02-27T17:15:00+01:00;PT15M;19.064;0.0;0.0;0.0;0.0;0.0
2026-02-27T17:00:00+01:00;PT15M;3.84;0.0;0.0;0.0;0.0;0.0
